Date,Town,State/Province,Latitude,Longitude,Number,Image,S.No
2022-09-03,Pepperell,MA,42.7,-71.6,1.0,,6138.0
2022-09-03,Orrstown,PA,40.1,-77.6,2.0,,6137.0
2022-09-03,Huntsville,ON,45.3,-79.2,5.0,,6136.0
2022-09-03,Burlington,ON,43.3,-79.8,3.0,,6135.0
2022-09-03,Wethersfield,CT,41.7,-72.7,1.0,,6134.0
2022-09-03,Aberdeen Township,NJ,40.4,-74.2,1.0,,6133.0
2022-09-03,Peoria,IL,40.8,-89.6,1.0,,6132.0
2022-09-03,Brampton,ON,43.7,-79.8,1.0,,6131.0
2022-09-03,Chesapeake,VA,36.8,-76.3,2.0,,6130.0
2022-09-03,Chickasha,OK,35.1,-97.9,1.0,,6129.0
2022-09-03,Savannah,GA,32.0,-81.0,2.0,,6128.0
2022-09-03,Keller,TX,32.9,-97.2,2.0,,6127.0
2022-09-03,Riverview,NB,46.1,-64.8,1.0,,6126.0
2022-09-03,Shakopee,MN,44.8,-93.5,4.0,,6125.0
2022-09-03,Blairstown,MO,38.6,-94.0,20.0,,6124.0
2022-09-03,Harrisville,MI,44.6,-83.3,2.0,,6204.0
2022-09-03,Pepperell,MA,42.7,-71.6,1.0,,6140.0
2022-09-03,Richmond Hill,GA,31.8,-81.3,1.0,,6163.0
2022-09-03,Elizabethton,TN,36.3,-82.2,1.0,,6141.0
2022-09-03,Wauwatosa,WI,43.1,-88.0,2.0,,6144.0
2022-09-03,Grand Bend,ON,43.3,-81.8,8.0,,6161.0
2022-09-03,Houston,TX,29.7,-95.5,1.0,,6160.0
2022-09-03,Laval,QC,45.6,-73.7,1.0,,6159.0
2022-09-03,Williams Township,PA,40.6,-75.2,1.0,,6158.0
2022-09-03,Mechanicsville,VA,37.7,-77.4,1.0,,6157.0
2022-09-03,Lake George,NY,43.4,-73.7,1.0,,6156.0
2022-09-03,Maumelle,AR,34.9,-92.4,1.0,,6155.0
2022-09-03,Loyalist,ON,44.2,-76.7,1.0,,6154.0
2022-09-03,Highland Heights,OH,41.5,-81.5,5.0,,6153.0
2022-09-03,Huntsville,ON,45.2,-79.3,2.0,,6152.0
2022-09-03,Land O'Lakes,WI,46.2,-89.4,2.0,,6151.0
2022-09-03,Hampden,MA,42.1,-72.4,3.0,,6150.0
2022-09-03,Ferdinand,IN,38.2,-86.9,1.0,,6149.0
2022-09-03,Killeen,TX,31.1,-97.7,1.0,,6148.0
2022-09-03,Minneapolis,MN,45.0,-93.2,1.0,,6147.0
2022-09-03,Green Cove Springs,FL,30.0,-81.7,1.0,,6146.0
2022-09-03,Schaumburg,IL,42.0,-88.1,1.0,,6145.0
2022-09-03,Bolton-Est,QC,45.2,-72.4,5.0,,6142.0
2022-09-03,Chelsea,MI,42.3,-84.1,1.0,,6205.0
2022-09-03,Fairview,OK,36.3,-98.5,1.0,,6166.0
2022-09-03,Fortuna,CA,40.6,-124.1,1.0,,6207.0
2022-09-03,Gilford,MI,43.5,-83.6,1.0,,6266.0
2022-09-03,Mt Holly,NC,35.3,-81.0,1.0,,6265.0
2022-09-03,Reese,MI,43.5,-83.7,3.0,,6264.0
2022-09-03,Reese,MI,43.5,-83.7,1.0,,6263.0
2022-09-03,Reese,MI,43.5,-83.7,1.0,,6262.0
2022-09-03,Springfield,MO,37.3,-93.3,2.0,,6261.0
2022-09-03,Crossville,TN,36.0,-84.9,1.0,,6260.0
2022-09-03,Minooka,IL,41.4,-88.3,1.0,,6259.0
2022-09-03,Lakeside Marblehead,OH,41.5,-82.7,10.0,,6258.0
2022-09-03,Tulsa,OK,36.0,-95.9,2.0,,6257.0
2022-09-03,Fuquay-Varina,NC,35.6,-78.8,1.0,,6256.0
2022-09-03,Tulsa,OK,36.0,-95.9,1.0,,6255.0
2022-09-03,Hancock,NY,42.0,-75.3,2.0,,6254.0
2022-09-03,Moorestown,NJ,40.0,-74.9,1.0,,6253.0
2022-09-03,Olcott,NY,43.3,-78.7,10.0,,6252.0
2022-09-03,Kalamazoo,MI,42.3,-85.6,1.0,,6251.0
2022-09-03,Cape Charles,VA,37.3,-76.0,2.0,,6250.0
2022-09-03,Fairfield,ME,44.6,-69.6,1.0,,6267.0
2022-09-03,Sidney,ME,44.5,-69.8,3.0,,6268.0
2022-09-03,Winona,MN,44.1,-91.6,2.0,,6269.0
2022-09-03,Broken Arrow,OK,36.1,-95.8,1.0,,6270.0
2022-09-03,Oklahoma City,OK,35.5,-97.6,1.0,,6206.0
2022-09-03,Rockaway Township,NJ,40.9,-74.5,2.0,,6288.0
2022-09-03,Southwest Harbor,ME,44.3,-68.3,9.0,,6287.0
2022-09-03,Gilboa,NY,42.4,-74.4,4.0,,6286.0
2022-09-03,Flower Mound,TX,33.0,-97.1,1.0,,6285.0
2022-09-03,Chapel Hill,NC,35.8,-79.1,3.0,,6284.0
2022-09-03,Endicott,NY,42.2,-76.1,1.0,,6283.0
2022-09-03,Woodland,CA,38.7,-121.8,2.0,,6282.0
2022-09-03,Willowbrook,IL,41.8,-87.9,4.0,,6249.0
2022-09-03,Whitestar,TX,34.2,-100.8,1.0,,6281.0
2022-09-03,Saint-Lazare,QC,45.4,-74.2,1.0,,6279.0
2022-09-03,KCMO,MO,39.2,-94.5,1.0,,6278.0
2022-09-03,Sylvania,GA,32.8,-81.7,1.0,,6277.0
2022-09-03,Grand Rapids,MI,43.0,-85.7,2.0,,6276.0
2022-09-03,Oak Park,IL,41.9,-87.8,2.0,,6275.0
2022-09-03,Bellevue,IA,42.3,-90.4,5.0,,6274.0
2022-09-03,Shawano,WI,44.8,-88.8,1.0,,6272.0
2022-09-03,Akron,OH,41.1,-81.6,2.0,,6271.0
2022-09-03,Calera,OK,33.9,-96.4,2.0,,6280.0
2022-09-03,Fairhope,AL,30.5,-87.9,1.0,,6248.0
2022-09-03,Northford,CT,41.4,-72.8,1.0,,6273.0
2022-09-03,Rocky Mount,NC,36.0,-77.7,1.0,,6246.0
2022-09-03,Newcastle Creek,NB,46.1,-66.0,1.0,,6224.0
2022-09-03,Plainfield,IL,41.7,-88.2,1.0,,6223.0
2022-09-03,Hudson,WI,45.0,-92.7,1.0,,6222.0
2022-09-03,Edwardsville,IL,38.8,-90.0,1.0,,6221.0
2022-09-03,Salt Lake City,UT,40.8,-111.9,1.0,,6220.0
2022-09-03,Skokie,IL,42.1,-87.7,1.0,,6219.0
2022-09-03,Broken Arrow,OK,36.0,-95.8,1.0,,6218.0
2022-09-03,Otonabee-South Monaghan,ON,44.3,-78.3,1.0,,6217.0
2022-09-03,Snug Harbour,ON,44.4,-78.7,3.0,,6215.0
2022-09-03,Pittsburgh,PA,40.4,-80.1,1.0,,6214.0
2022-09-03,Rockwood,MI,42.1,-83.2,1.0,,6213.0
2022-09-03,Tobermory,ON,45.2,-81.7,12.0,,6212.0
2022-09-03,Dunedin,FL,28.0,-82.8,3.0,,6211.0
2022-09-03,Orangevale,CA,38.7,-121.2,1.0,,6210.0
2022-09-03,Odessa,TX,31.9,-102.3,3.0,,6209.0
2022-09-03,Averill Park,NY,42.7,-73.6,2.0,,6247.0
2022-09-03,Fayetteville,AR,36.1,-94.2,1.0,,6208.0
2022-09-03,Chelsea,OK,36.5,-95.4,1.0,,6225.0
2022-09-03,Penn Yan,NY,42.7,-77.1,5.0,,6226.0
2022-09-03,Kawartha Lakes,ON,44.4,-78.7,1.0,,6216.0
2022-09-03,Boone,NC,36.2,-81.7,1.0,,6228.0
2022-09-03,Ottawa,ON,45.4,-75.7,1.0,,6245.0
2022-09-03,Chenango,NY,42.2,-75.9,1.0,,6227.0
2022-09-03,Martinsburg,WV,39.5,-77.9,2.0,,6244.0
2022-09-03,Indian Lake,NY,43.9,-74.4,2.0,,6243.0
2022-09-03,Indian Lake,NY,43.9,-74.4,2.0,,6242.0
2022-09-03,Bainbridge,NY,42.3,-75.5,3.0,,6240.0
2022-09-03,Killingly,CT,41.8,-71.9,1.0,,6239.0
2022-09-03,St. Louis,MO,38.6,-90.3,1.0,,6238.0
2022-09-03,Lyndhurst,OH,41.5,-81.5,3.0,,6237.0
2022-09-03,Lusby,MD,38.4,-76.5,1.0,,6241.0
2022-09-03,Media,PA,39.9,-75.4,1.0,,6289.0
2022-09-03,Waterloo,QC,45.3,-72.5,4.0,,6235.0
2022-09-03,Fort Wayne,IN,41.1,-85.1,7.0,,6234.0
2022-09-03,Pittsburg,KS,37.4,-94.7,1.0,,6233.0
2022-09-03,Duluth,GA,34.0,-84.2,1.0,,6232.0
2022-09-03,Point Pelee National Park,ON,41.9,-82.5,30.0,,6231.0
2022-09-03,Fort Wayne,IN,41.2,-85.1,3.0,,6236.0
2022-09-03,Osseo,MI,41.8,-84.6,1.0,,6230.0
2022-09-03,Crofton,MD,39.0,-76.7,1.0,,6229.0
2022-09-04,Lusby,MD,38.4,-76.5,1.0,,6054.0
2022-09-04,Chatham,ON,42.4,-82.2,4.0,,6053.0
2022-09-04,Johnson City,TN,36.3,-82.4,1.0,,6052.0
2022-09-04,Oakton,VA,38.9,-77.3,1.0,,6051.0
2022-09-04,Atchison,KS,39.6,-95.1,2.0,,6046.0
2022-09-04,Portales,NM,34.2,-103.3,1.0,,6049.0
2022-09-04,Dallas,TX,32.7,-96.8,4.0,,6047.0
2022-09-04,Gainesville,FL,29.7,-82.4,4.0,,6045.0
2022-09-04,Indian Lake,NY,43.9,-74.4,1.0,,6055.0
2022-09-04,Yukon,OK,35.6,-97.7,1.0,,6050.0
2022-09-04,Blainville,QC,45.7,-73.9,1.0,,6048.0
2022-09-04,Lino Lakes,MN,45.2,-93.1,1.0,,6063.0
2022-09-04,Brookfield,CT,41.5,-73.4,1.0,,6057.0
2022-09-04,Albany,CA,37.9,-122.3,1.0,,6058.0
2022-09-04,Glen Rose,TX,32.2,-97.8,2.0,,6059.0
2022-09-04,Rayville,LA,32.5,-91.8,1.0,,6060.0
2022-09-04,Houston,TX,29.7,-95.5,1.0,,6061.0
2022-09-04,Sedgwick,KS,38.0,-97.4,2.0,,6062.0
2022-09-04,Hamilton Township,NJ,40.2,-74.7,1.0,,6064.0
2022-09-04,Harrison,ME,44.1,-70.7,3.0,,6065.0
2022-09-04,Newcastle Creek,NB,46.1,-66.0,2.0,,6044.0
2022-09-04,Edmond,OK,35.7,-97.5,4.0,,6066.0
2022-09-04,Indian Lake,NY,43.8,-74.4,1.0,,6056.0
2022-09-04,Conway,AR,35.1,-92.3,1.0,,6043.0
2022-09-04,Manchester,VT,43.2,-73.0,1.0,,6023.0
2022-09-04,Syracuse,NY,43.0,-76.1,1.0,,6041.0
2022-09-04,Ottawa,ON,45.4,-75.7,1.0,,6067.0
2022-09-04,Traverse City,MI,44.7,-85.7,1.0,,6017.0
2022-09-04,Corozal,PR,18.3,-66.3,1.0,,6018.0
2022-09-04,Murrells Inlet,SC,33.5,-79.0,1.0,,6019.0
2022-09-04,Oklahoma City,OK,35.5,-97.6,1.0,,6020.0
2022-09-04,Crofton,MD,39.0,-76.7,2.0,,6021.0
2022-09-04,Brattleboro,VT,42.8,-72.6,1.0,,6022.0
2022-09-04,Corsicana,TX,32.0,-96.2,1.0,,6024.0
2022-09-04,Minneapolis,MN,45.0,-93.2,1.0,,6025.0
2022-09-04,Cheshire,CT,41.5,-72.9,1.0,,6026.0
2022-09-04,Green Cove Springs,FL,30.0,-81.7,5.0,,6027.0
2022-09-04,Oakland,CA,37.8,-122.3,1.0,,6042.0
2022-09-04,Fishkill,NY,41.5,-74.0,4.0,,6028.0
2022-09-04,Oak Ridge,TN,36.0,-84.3,2.0,,6030.0
2022-09-04,Naperville,IL,41.8,-88.2,1.0,,6031.0
2022-09-04,Chilton,WI,44.0,-88.3,1.0,,6032.0
2022-09-04,Warr Acres,OK,35.5,-97.6,1.0,,6033.0
2022-09-04,Parkersburg,IA,42.6,-92.8,1.0,,6034.0
2022-09-04,Sheridan,WY,44.8,-107.0,2.0,,6035.0
2022-09-04,Amarillo,TX,35.2,-101.9,2.0,,6036.0
2022-09-04,Waltham,MA,42.4,-71.2,1.0,,6037.0
2022-09-04,Winston-Salem,NC,36.1,-80.2,1.0,,6038.0
2022-09-04,Edmond,OK,35.6,-97.5,1.0,,6039.0
2022-09-04,Omaha,NE,41.2,-96.2,3.0,,6040.0
2022-09-04,Clearwater,FL,28.0,-82.8,2.0,,6029.0
2022-09-04,Houston,TX,29.7,-95.4,1.0,,6068.0
2022-09-04,Hockessin,DE,39.8,-75.7,3.0,,6083.0
2022-09-04,Wernersville,PA,40.3,-76.1,3.0,,6070.0
2022-09-04,Johnson City,NY,42.1,-76.0,1.0,,6100.0
2022-09-04,Waterville,ME,44.5,-69.6,1.0,,6101.0
2022-09-04,Southwest Harbor,ME,44.3,-68.3,9.0,,6102.0
2022-09-04,Cleveland,OH,41.5,-81.7,3.0,,6103.0
2022-09-04,Joplin,MO,37.1,-94.5,50.0,,6104.0
2022-09-04,Oklahoma City,OK,35.5,-97.6,3.0,,6105.0
2022-09-04,York,PA,39.9,-76.7,5.0,,6106.0
2022-09-04,Jenks,OK,36.0,-96.0,6.0,,6107.0
2022-09-04,Roland,AR,34.8,-92.5,1.0,,6108.0
2022-09-04,Oak Park,IL,41.9,-87.8,3.0,,6109.0
2022-09-04,Lawrence,KS,38.9,-95.3,1.0,,6111.0
2022-09-04,Albany,WI,42.7,-89.5,1.0,,6099.0
2022-09-04,IVGID,NV,39.3,-120.0,2.0,,6112.0
2022-09-04,Evanston,IL,42.1,-87.7,3.0,,6114.0
2022-09-04,Harrisville,MI,44.6,-83.3,1.0,,6115.0
2022-09-04,Bay St Louis,MS,30.3,-89.3,1.0,,6116.0
2022-09-04,Amherstburg,ON,42.0,-83.0,1.0,,6117.0
2022-09-04,Mcveytown,PA,40.5,-77.8,2.0,,6118.0
2022-09-04,Media,PA,39.9,-75.4,1.0,,6119.0
2022-09-04,Shakopee,MN,44.8,-93.5,2.0,,6120.0
2022-09-04,Cincinnatus,NY,42.6,-76.0,3.0,,6121.0
2022-09-04,Fayetteville,AR,36.1,-94.2,1.0,,6122.0
2022-09-04,Aurora,CO,39.7,-104.8,5.0,,6123.0
2022-09-04,Mustang,OK,35.4,-97.7,1.0,,6069.0
2022-09-04,Calera,OK,33.9,-96.4,3.0,,6113.0
2022-09-04,Albany,WI,42.7,-89.5,1.0,,6098.0
2022-09-04,Lawrence,KS,39.0,-95.2,1.0,,6110.0
2022-09-04,Howards Grove,WI,43.8,-87.8,2.0,,6096.0
2022-09-04,Brodhead,WI,42.6,-89.4,1.0,,6097.0
2022-09-04,Strang,OK,36.4,-95.1,4.0,,6072.0
2022-09-04,Mooresville,IN,39.6,-86.4,1.0,,6073.0
2022-09-04,Tulsa,OK,36.0,-96.1,3.0,,6074.0
2022-09-04,Minneapolis,MN,45.0,-93.2,1.0,,6075.0
2022-09-04,Ozark,MO,37.1,-93.2,1.0,,6076.0
2022-09-04,Ozark,MO,37.1,-93.2,2.0,,6077.0
2022-09-04,Springfield,MO,37.2,-93.3,1.0,,6078.0
2022-09-04,Marble Falls,TX,30.6,-98.3,1.0,,6079.0
2022-09-04,Bangor,MI,42.3,-86.1,1.0,,6080.0
2022-09-04,Halifax,NS,44.6,-63.6,1.0,,6081.0
2022-09-04,Swampscott,MA,42.5,-70.9,1.0,,6082.0
2022-09-04,American Fork,UT,40.4,-111.8,32.0,,6071.0
2022-09-04,Catonsville,MD,39.3,-76.8,2.0,,6085.0
2022-09-04,Wheaton,IL,41.9,-88.1,1.0,,6084.0
2022-09-04,Des Plaines,IL,42.0,-87.9,1.0,,6094.0
2022-09-04,Kirtland,OH,41.6,-81.3,3.0,,6093.0
2022-09-04,Tulsa,OK,36.0,-95.9,2.0,,6092.0
2022-09-04,Soldiers Grove,WI,43.4,-90.8,3.0,,6091.0
2022-09-04,Ludington,MI,44.0,-86.5,3.0,,6095.0
2022-09-04,Corozal,PR,18.3,-66.3,1.0,,6089.0
2022-09-04,Hancock,NY,42.0,-75.3,1.0,,6088.0
2022-09-04,North Tonawanda,NY,43.1,-78.9,1.0,,6087.0
2022-09-04,Tulsa,OK,36.1,-95.9,1.0,,6086.0
2022-09-04,Tulsa,OK,36.0,-95.9,2.0,,6090.0
2022-09-05,Newburgh,IN,37.9,-87.4,1.0,,5942.0
2022-09-05,Southern Pines,NC,35.2,-79.4,1.0,,5941.0
2022-09-05,Omaha,NE,41.3,-96.2,1.0,,5940.0
2022-09-05,Ann Arbor,MI,42.3,-83.8,1.0,,5933.0
2022-09-05,Skokie,IL,42.0,-87.8,1.0,,5939.0
2022-09-05,Yonkers,NY,40.9,-73.9,2.0,,5937.0
2022-09-05,New York,NY,40.8,-73.8,1.0,,5936.0
2022-09-05,Deckerville,MI,43.6,-82.6,1.0,,5935.0
2022-09-05,Omaha,NE,41.2,-96.2,3.0,,5934.0
2022-09-05,Lusby,MD,38.4,-76.5,3.0,,5944.0
2022-09-05,Dearborn,MI,42.3,-83.2,2.0,,5938.0
2022-09-05,Johnson City,TN,36.3,-82.4,1.0,,5945.0
2022-09-05,Newburgh,IN,37.9,-87.4,1.0,,5951.0
2022-09-05,Hinton,OK,35.4,-98.3,3.0,,5947.0
2022-09-05,Chicago,IL,41.9,-87.7,1.0,,5948.0
2022-09-05,Chicago,IL,41.9,-87.7,1.0,,5949.0
2022-09-05,Chicago,IL,41.9,-87.7,1.0,,5950.0
2022-09-05,Munster,IN,41.6,-87.5,6.0,,5952.0
2022-09-05,Colfax,CA,39.1,-120.9,7.0,,5953.0
2022-09-05,Medina,NY,43.2,-78.4,1.0,,5954.0
2022-09-05,Arlington,VA,38.9,-77.1,1.0,,5955.0
2022-09-05,Lakeside Marblehead,OH,41.5,-82.7,2.0,,5956.0
2022-09-05,Burlington,ON,43.3,-79.9,1.0,,5957.0
2022-09-05,Chicago,IL,41.9,-87.6,1.0,,5932.0
2022-09-05,Tulsa,OK,36.0,-95.9,2.0,,5946.0
2022-09-05,Thief River Falls,MN,48.1,-96.4,5.0,,5931.0
2022-09-05,Evansville,IN,37.9,-87.7,1.0,,5958.0
2022-09-05,Broken Arrow,OK,36.0,-95.8,1.0,,5929.0
2022-09-05,Pine City,MN,45.8,-92.9,2.0,,5905.0
2022-09-05,Rockaway Township,NJ,40.9,-74.5,1.0,,5906.0
2022-09-05,New Ringgold,PA,40.6,-76.0,0.0,,5907.0
2022-09-05,Fayette,AL,33.6,-87.9,5.0,,5908.0
2022-09-05,Omaha,NE,41.2,-96.1,1.0,,5909.0
2022-09-05,Shakopee,MN,44.8,-93.5,5.0,,5910.0
2022-09-05,Springfield,IL,39.8,-89.7,1.0,,5911.0
2022-09-05,Aurora,CO,39.6,-104.7,2.0,,5912.0
2022-09-05,Warsaw,VA,38.1,-76.9,1.0,,5913.0
2022-09-05,Lexington,KY,38.0,-84.5,3.0,,5914.0
2022-09-05,Odessa,TX,31.9,-102.3,2.0,,5915.0
2022-09-05,Doraville,GA,33.9,-84.2,1.0,,5930.0
2022-09-05,Murrells Inlet,SC,33.5,-79.0,1.0,,5916.0
2022-09-05,Festus,MO,38.1,-90.4,1.0,,5918.0
2022-09-05,Cedar Rapids,IA,42.0,-91.8,1.0,,5919.0
2022-09-05,Pensacola,OK,36.5,-95.0,1.0,,5920.0
2022-09-05,Pemberton,NJ,40.0,-74.7,1.0,,5921.0
2022-09-05,La Crosse,WI,43.8,-91.1,1.0,,5922.0
2022-09-05,Munster,IN,41.6,-87.5,1.0,,5923.0
2022-09-05,Weatherford,OK,35.5,-98.7,1.0,,5924.0
2022-09-05,Vista,CA,33.2,-117.2,2.0,,5925.0
2022-09-05,Wauwatosa,WI,43.1,-88.0,1.0,,5926.0
2022-09-05,Edmond,OK,35.6,-97.5,1.0,,5927.0
2022-09-05,Papillion,NE,41.2,-96.0,1.0,,5928.0
2022-09-05,Gulf Breeze,FL,30.4,-87.0,1.0,,5917.0
2022-09-05,Bradenton,FL,27.4,-82.6,1.0,,5959.0
2022-09-05,Rocky Mount,NC,36.0,-77.7,1.0,,5943.0
2022-09-05,Tulsa,OK,36.1,-95.9,2.0,,5961.0
2022-09-05,Council Bluffs,IA,41.2,-95.8,8.0,,5991.0
2022-09-05,Oklahoma City,OK,35.6,-97.6,1.0,,5992.0
2022-09-05,Worthington,MN,43.6,-95.6,1.0,,5993.0
2022-09-05,Winona,MN,44.1,-91.7,12.0,,5994.0
2022-09-05,Toronto,ON,43.7,-79.3,39.0,,5995.0
2022-09-05,Tulsa,OK,36.1,-95.9,2.0,,5996.0
2022-09-05,Norman,OK,35.3,-97.4,1.0,,5997.0
2022-09-05,Albuquerque,NM,35.1,-106.6,1.0,,5998.0
2022-09-05,Minneapolis,MN,44.9,-93.3,3.0,,5999.0
2022-09-05,Charleston,SC,32.7,-80.0,1.0,,6000.0
2022-09-05,Seneca Falls,NY,42.9,-76.8,1.0,,6001.0
2022-09-05,Webb City,MO,37.2,-94.5,9.0,,6002.0
2022-09-05,Oklahoma City,OK,35.5,-97.6,3.0,,6003.0
2022-09-05,Plainview,TX,34.2,-101.7,2.0,,6004.0
2022-09-05,Moose Lake,MN,46.4,-92.7,1.0,,6005.0
2022-09-05,Northford,CT,41.4,-72.8,1.0,,6006.0
2022-09-05,Dallas,TX,32.9,-96.7,2.0,,6007.0
2022-09-05,Green Cove Springs,FL,30.0,-81.7,4.0,,6008.0
2022-09-05,Soldiers Grove,WI,43.4,-90.8,12.0,,6009.0
2022-09-05,San Rafael,CA,38.0,-122.5,1.0,,6010.0
2022-09-05,Raleigh,NC,35.9,-78.8,1.0,,6011.0
2022-09-05,Overland Park,KS,39.0,-94.7,2.0,,6013.0
2022-09-05,Springfield,IL,39.8,-89.7,1.0,,6014.0
2022-09-05,Colfax,CA,39.1,-120.9,7.0,,5960.0
2022-09-05,Springfield,IL,39.8,-89.7,1.0,,6015.0
2022-09-05,Costa Mesa,CA,33.7,-117.9,1.0,,5990.0
2022-09-05,Reese,MI,43.5,-83.7,1.0,,5989.0
2022-09-05,Kalamazoo,MI,42.3,-85.6,1.0,,6012.0
2022-09-05,Saint-Faustin-Lac-Carr̩,QC,46.1,-74.5,1.0,,5987.0
2022-09-05,Chicago,IL,41.9,-87.6,1.0,,5988.0
2022-09-05,Vernon Hill,VA,36.8,-79.1,1.0,,5962.0
2022-09-05,Omaha,NE,41.2,-96.1,1.0,,5963.0
2022-09-05,Charleston,SC,32.8,-80.1,12.0,,5965.0
2022-09-05,Wernersville,PA,40.3,-76.1,4.0,,5966.0
2022-09-05,Wichita,KS,37.6,-97.3,25.0,,5967.0
2022-09-05,Concord,CA,38.0,-122.0,1.0,,5968.0
2022-09-05,Enid,OK,36.4,-97.9,4.0,,5969.0
2022-09-05,Dearborn,MI,42.3,-83.3,1.0,,5970.0
2022-09-05,Chatham,ON,42.4,-82.2,7.0,,5971.0
2022-09-05,Houston,TX,29.7,-95.5,1.0,,5972.0
2022-09-05,Mableton,GA,33.8,-84.6,2.0,,5973.0
2022-09-05,Odessa,TX,31.9,-102.3,9.0,,5974.0
2022-09-05,Oklahoma City,OK,35.6,-97.6,2.0,,5964.0
2022-09-05,Greensburg,IN,39.3,-85.4,1.0,,5976.0
2022-09-05,Oklahoma City,OK,35.4,-97.6,3.0,,5975.0
2022-09-05,Tulsa,OK,36.0,-95.9,4.0,,5985.0
2022-09-05,Kimberling City,MO,36.6,-93.4,3.0,,5983.0
2022-09-05,Tulsa,OK,36.1,-95.9,2.0,,5982.0
2022-09-05,Newbury,VT,44.1,-72.1,1.0,,5981.0
2022-09-05,Shell Knob,MO,36.6,-93.5,2.0,,5984.0
2022-09-05,Glenpool,OK,35.9,-96.0,4.0,,5979.0
2022-09-05,Warren,MI,42.5,-83.0,1.0,,5978.0
2022-09-05,Hitchcock,OK,36.0,-98.3,2.0,,5977.0
2022-09-05,Meredith,NH,43.7,-71.5,4.0,,6016.0
2022-09-05,KCMO,MO,39.0,-94.6,1.0,,5980.0
2022-09-05,Ottawa,ON,45.4,-75.7,1.0,,5986.0
2022-09-06,Prescott,WI,44.8,-92.8,5.0,,5831.0
2022-09-06,Oklahoma City,OK,35.6,-97.6,1.0,,5832.0
2022-09-06,Burnsville,WV,38.8,-80.6,1.0,,5840.0
2022-09-06,Winston-Salem,NC,36.1,-80.2,1.0,,5833.0
2022-09-06,Wichita,KS,37.7,-97.3,1.0,,5834.0
2022-09-06,Worthington,MN,43.6,-95.6,1.0,,5835.0
2022-09-06,Warren,MI,42.5,-83.0,1.0,,5836.0
2022-09-06,Mill Valley,CA,37.9,-122.5,1.0,,5837.0
2022-09-06,Broken Arrow,OK,36.1,-95.8,1.0,,5838.0
2022-09-06,Southwest Harbor,ME,44.3,-68.3,10.0,,5839.0
2022-09-06,Ann Arbor,MI,42.3,-83.7,1.0,,5846.0
2022-09-06,Springfield,MO,37.2,-93.3,2.0,,5842.0
2022-09-06,Wexford,PA,40.6,-80.1,1.0,,5843.0
2022-09-06,Springfield,MO,37.2,-93.3,1.0,,5844.0
2022-09-06,Peachtree Corners,GA,34.0,-84.2,2.0,,5845.0
2022-09-06,Fort Myers,FL,26.6,-81.9,1.0,,5847.0
2022-09-06,Tulsa,OK,36.1,-96.0,3.0,,5848.0
2022-09-06,Montrose,MI,43.2,-83.8,1.0,,5849.0
2022-09-06,Omaha,NE,41.2,-96.1,1.0,,5850.0
2022-09-06,Stateline,NV,39.0,-119.9,1.0,,5830.0
2022-09-06,Ludington,MI,44.0,-86.5,1.0,,5851.0
2022-09-06,Eagle River,WI,45.9,-89.3,1.0,,5841.0
2022-09-06,Fargo,ND,46.8,-96.8,1.0,,5829.0
2022-09-06,Lima,OH,40.7,-84.1,1.0,,5815.0
2022-09-06,Lehigh,IA,42.4,-94.0,1.0,,5827.0
2022-09-06,Lehigh,IA,42.4,-94.0,1.0,,5852.0
2022-09-06,Oak Ridge,TN,36.0,-84.3,1.0,,5805.0
2022-09-06,Unadilla,MI,42.4,-84.1,1.0,,5806.0
2022-09-06,Unadilla,MI,42.4,-84.1,1.0,,5807.0
2022-09-06,Akron,OH,41.2,-81.6,1.0,,5808.0
2022-09-06,Shakopee,MN,44.8,-93.5,3.0,,5809.0
2022-09-06,Coopersburg,PA,40.5,-75.4,1.0,,5810.0
2022-09-06,Blanchard,OK,35.2,-97.7,1.0,,5811.0
2022-09-06,Fayetteville,AR,36.1,-94.2,1.0,,5812.0
2022-09-06,Lubbock,TX,33.6,-101.9,2.0,,5813.0
2022-09-06,Grand Rapids,MI,42.9,-85.6,1.0,,5828.0
2022-09-06,Aurora,CO,39.6,-104.8,1.0,,5814.0
2022-09-06,Whitmore Lake,MI,42.4,-83.8,1.0,,5817.0
2022-09-06,Duluth,GA,34.0,-84.1,4.0,,5818.0
2022-09-06,Webster,TX,29.6,-95.1,1.0,,5819.0
2022-09-06,Lincolnton,NC,35.5,-81.3,1.0,,5820.0
2022-09-06,Richmond,TX,29.5,-95.7,1.0,,5821.0
2022-09-06,Dallas,TX,32.8,-96.8,1.0,,5822.0
2022-09-06,Tucker,GA,33.8,-84.2,1.0,,5823.0
2022-09-06,Murrells Inlet,SC,33.5,-79.0,2.0,,5824.0
2022-09-06,Edmond,OK,35.7,-97.5,6.0,,5825.0
2022-09-06,Charlotte,NC,35.2,-80.8,1.0,,5826.0
2022-09-06,Antigonish,NS,45.7,-62.0,2.0,,5816.0
2022-09-06,Lehigh,IA,42.4,-94.0,1.0,,5853.0
2022-09-06,Shawano,WI,44.8,-88.8,1.0,,5854.0
2022-09-06,St Charles,MI,43.3,-84.1,1.0,,5855.0
2022-09-06,Prior Lake,MN,44.7,-93.5,1.0,,5882.0
2022-09-06,Athens,GA,34.0,-83.4,1.0,,5883.0
2022-09-06,Portales,NM,34.2,-103.3,1.0,,5884.0
2022-09-06,Lusby,MD,38.4,-76.5,2.0,,5885.0
